-1615.0,3479.0,1609587779630
-1615.0,3479.0,1609587795908
-1615.0,3479.0,1609587796911
-1615.0,3479.0,1609587797912
-1163.0,3479.0,1609587813667
-1163.0,3493.0,1609587814671
-1163.0,3493.0,1609587815670
-1163.0,3493.0,1609587816672
-1163.0,3493.0,1609587817673
-1163.0,3493.0,1609587818674
-1163.0,3493.0,1609587819672
-1163.0,3493.0,1609587820673
-1163.0,3493.0,1609587821675
-1163.0,3493.0,1609587822676
-1163.0,3493.0,1609587823677
-1163.0,3493.0,1609587824676
-1163.0,3493.0,1609587825678
-1163.0,3493.0,1609587826679
-1241.0,3493.0,1609587842961
-1241.0,3515.0,1609587843964
-1241.0,3515.0,1609587860309
-1109.0,3506.0,1609587861311
-1109.0,3506.0,1609587862312
-1109.0,3506.0,1609587863314
-1109.0,3506.0,1609587864314
-1109.0,3506.0,1609587865315
-1109.0,3506.0,1609587866314
-1109.0,3506.0,1609587867316
-1109.0,3506.0,1609587868317
-1109.0,3506.0,1609587869317
-1109.0,3506.0,1609587870318
-1109.0,3506.0,1609587871320
-1109.0,3506.0,1609587872320
-1109.0,3506.0,1609587873321
-1109.0,3506.0,1609587874322
-1109.0,3506.0,1609587875323
-1109.0,3506.0,1609587876323
-1109.0,3506.0,1609587877324
-1109.0,3506.0,1609587878325
-1109.0,3506.0,1609587879326
-1109.0,3506.0,1609587880327
-1109.0,3506.0,1609587881327
-1109.0,3506.0,1609587882328
-1109.0,3506.0,1609587883329
-1109.0,3506.0,1609587884328
-1109.0,3506.0,1609587885330
-1109.0,3506.0,1609587886330
-1109.0,3506.0,1609587887330
-1109.0,3506.0,1609587888332
-1109.0,3506.0,1609587889333
-1109.0,3506.0,1609587890334
-442.0,3679.0,1609587891335
-442.0,3679.0,1609587892336
-442.0,3679.0,1609587893337
-442.0,3679.0,1609587894338
-442.0,3679.0,1609587895340
-442.0,3679.0,1609587896341
-442.0,3679.0,1609587897341
-442.0,3679.0,1609587898339
-442.0,3679.0,1609587914146
-442.0,3679.0,1609587915148
-442.0,3679.0,1609587916148
-442.0,3679.0,1609587917149
-1229.0,3679.0,1609587932520
-1229.0,3516.0,1609587933524
-1229.0,3516.0,1609587934522
-1229.0,3516.0,1609587950175
-503.0,3585.0,1609587951178
-503.0,3585.0,1609587952177
-503.0,3585.0,1609587967625
-503.0,3585.0,1609587968628
-503.0,3585.0,1609587969628
-503.0,3585.0,1609587970629
-503.0,3585.0,1609587971630
-503.0,3585.0,1609587972631
-503.0,3585.0,1609587973630
-503.0,3585.0,1609587974634
-503.0,3585.0,1609587975634
-503.0,3585.0,1609587976635
-503.0,3585.0,1609587977637
-503.0,3585.0,1609587978638
-503.0,3585.0,1609587979638
-384.0,3650.0,1609587980638
-384.0,3650.0,1609587981641
